iter	Passed	Remaining
288	868	2136
289	871	2133
290	874	2129
291	876	2126
292	879	2123
293	882	2119
294	885	2116
295	888	2112
296	891	2109
297	894	2106
298	897	2104
299	900	2100
300	903	2097
301	906	2095
302	909	2092
303	912	2089
304	915	2085
305	918	2082
306	921	2079
307	923	2075
308	926	2072
309	929	2068
310	932	2065
311	935	2062
312	938	2059
313	941	2056
314	944	2053
315	946	2049
316	949	2046
317	952	2043
318	955	2040
319	958	2036
320	961	2033
321	964	2030
322	967	2027
323	970	2024
324	973	2021
325	976	2017
326	979	2015
327	982	2013
328	987	2013
329	992	2014
330	995	2011
331	1002	2017
332	1006	2016
333	1010	2014
334	1013	2012
335	1017	2010
336	1021	2009
337	1024	2007
338	1028	2004
339	1031	2002
340	1035	2000
341	1038	1997
342	1041	1994
343	1045	1993
344	1049	1991
345	1052	1990
346	1056	1987
347	1060	1986
348	1064	1984
349	1068	1983
350	1073	1984
351	1076	1982
352	1080	1980
353	1084	1979
354	1088	1977
355	1091	1975
356	1097	1976
357	1102	1976
358	1109	1981
359	1117	1987
360	1127	1994
361	1134	1998
362	1142	2005
363	1150	2009
364	1157	2014
365	1165	2018
366	1175	2028
367	1187	2038
368	1192	2038
369	1202	2047
370	1210	2052
371	1218	2056
372	1226	2062
373	1238	2073
374	1243	2072
375	1251	2077
376	1260	2082
377	1270	2090
378	1278	2095
379	1288	2102
380	1296	2107
381	1302	2107
382	1310	2111
383	1318	2115
384	1326	2119
385	1334	2122
386	1341	2125
387	1350	2129
388	1358	2134
389	1368	2139
390	1376	2143
391	1382	2144
392	1390	2147
393	1399	2151
394	1407	2155
395	1418	2163
396	1424	2163
397	1430	2163
398	1438	2167
399	1446	2169
400	1454	2172
401	1464	2179
402	1473	2183
403	1480	2183
404	1487	2185
405	1495	2188
406	1504	2192
407	1512	2195
408	1520	2197
409	1528	2198
410	1537	2203
411	1544	2204
412	1552	2206
413	1561	2209
414	1568	2211
415	1577	2214
416	1585	2217
417	1595	2221
418	1603	2223
419	1609	2223
420	1617	2223
421	1626	2227
422	1632	2226
423	1641	2229
424	1654	2238
425	1659	2235
426	1675	2248
427	1685	2252
428	1694	2255
429	1702	2257
430	1708	2255
431	1718	2260
432	1724	2258
433	1732	2260
434	1740	2260
435	1747	2260
436	1755	2261
437	1762	2261
438	1770	2262
439	1777	2262
440	1785	2262
441	1792	2262
442	1799	2262
443	1807	2263
444	1817	2266
445	1824	2265
446	1836	2271
447	1840	2267
448	1849	2269
449	1857	2269
450	1864	2269
451	1875	2273
452	1881	2271
453	1889	2272
454	1897	2272
455	1905	2272
456	1912	2272
457	1919	2271
458	1927	2271
459	1935	2271
460	1943	2272
461	1954	2276
462	1959	2272
463	1967	2273
464	1977	2275
465	1987	2277
466	1994	2276
467	2004	2279
468	2012	2278
469	2020	2278
470	2029	2278
471	2037	2278
472	2045	2278
473	2053	2278
474	2062	2279
475	2072	2281
476	2078	2278
477	2087	2279
478	2095	2279
479	2105	2281
480	2114	2281
481	2121	2280
482	2129	2279
483	2137	2278
484	2146	2279
485	2155	2279
486	2164	2279
487	2173	2279
488	2181	2279
489	2191	2280
490	2196	2277
491	2205	2277
492	2215	2278
493	2222	2276
494	2230	2275
495	2237	2273
496	2244	2271
497	2251	2269
498	2259	2268
499	2272	2272
500	2279	2270
501	2287	2269
502	2294	2266
503	2304	2268
504	2328	2282
505	2339	2284
506	2350	2286
507	2364	2290
508	2372	2288
509	2386	2292
510	2396	2293
511	2406	2293
512	2415	2292
513	2425	2293
514	2433	2292
515	2443	2291
516	2453	2292
517	2463	2292
518	2471	2290
519	2480	2289
520	2489	2288
521	2495	2285
522	2503	2283
523	2507	2278
524	2516	2276
525	2521	2272
526	2530	2270
527	2537	2268
528	2548	2269
529	2557	2267
530	2565	2265
531	2574	2264
532	2581	2261
533	2591	2261
534	2599	2259
535	2609	2259
536	2617	2256
537	2623	2253
538	2633	2252
539	2641	2250
540	2653	2250
541	2664	2251
542	2676	2252
543	2686	2251
544	2696	2251
545	2704	2248
546	2713	2246
547	2717	2241
548	2726	2239
549	2733	2236
550	2740	2232
551	2744	2227
552	2752	2225
553	2763	2224
554	2768	2220
555	2776	2217
556	2783	2213
557	2787	2207
558	2796	2205
559	2803	2202
560	2810	2199
561	2815	2194
562	2824	2192
563	2832	2190
564	2837	2184
565	2846	2182
566	2850	2176
567	2859	2174
568	2868	2172
569	2878	2171
570	2895	2175
571	2912	2179
572	2918	2175
573	2928	2173
574	2936	2170
575	2940	2164
576	2948	2161
577	2958	2160
578	2966	2156
579	2982	2159
580	2993	2158
581	2999	2154
582	3014	2156
583	3024	2154
584	3030	2150
585	3034	2144
586	3043	2141
587	3046	2134
588	3054	2131
589	3061	2127
590	3069	2124
591	3074	2119
592	3078	2113
593	3087	2110
594	3094	2106
595	3102	2103
596	3107	2097
597	3121	2098
598	3127	2093
599	3133	2088
600	3141	2085
601	3146	2080
602	3154	2077
603	3164	2074
604	3172	2071
605	3176	2065
606	3185	2062
607	3195	2060
608	3204	2057
609	3208	2051
610	3219	2049
611	3223	2043
612	3232	2040
613	3240	2036
614	3249	2034
615	3257	2030
616	3264	2026
617	3270	2021
618	3278	2017
619	3286	2014
620	3301	2014
621	3316	2015
622	3326	2013
623	3338	2011
624	3351	2010
625	3356	2005
626	3366	2002
627	3376	2000
628	3386	1997
629	3394	1993
630	3402	1989
631	3408	1984
632	3417	1981
633	3422	1975
634	3430	1971
635	3438	1968
636	3443	1962
637	3452	1958
638	3456	1952
639	3464	1948
640	3468	1942
641	3476	1938
642	3482	1933
643	3490	1929
644	3499	1926
645	3503	1919
646	3512	1916
647	3516	1910
648	3524	1906
649	3532	1902
650	3538	1897
651	3543	1891
652	3551	1887
653	3556	1881
654	3569	1880
655	3573	1874
656	3582	1870
657	3586	1864
658	3597	1861
659	3601	1855
660	3609	1851
661	3614	1845
662	3623	1842
663	3630	1837
664	3637	1832
665	3641	1826
666	3649	1822
667	3655	1816
668	3663	1812
669	3672	1808
670	3677	1803
671	3689	1800
672	3697	1796
673	3705	1792
674	3711	1786
675	3719	1782
676	3727	1778
677	3731	1771
678	3738	1767
679	3742	1761
680	3750	1756
681	3755	1751
682	3759	1745
683	3770	1741
684	3776	1736
685	3785	1732
686	3796	1729
687	3805	1725
688	3818	1723
689	3825	1718
690	3837	1716
691	3842	1710
692	3850	1705
693	3855	1699
694	3863	1695
695	3871	1690
696	3878	1685
697	3883	1680
698	3896	1677
699	3905	1673
700	3909	1667
701	3918	1663
702	3924	1657
703	3932	1653
704	3940	1648
705	3946	1643
706	3955	1639
707	3962	1634
708	3974	1631
709	3982	1626
710	3989	1621
711	4003	1619
712	4008	1613
713	4016	1608
714	4025	1604
715	4031	1599
716	4035	1592
717	4046	1589
718	4054	1584
719	4057	1578
720	4066	1573
721	4071	1567
722	4077	1562
723	4085	1557
724	4095	1553
725	4101	1547
726	4108	1542
727	4115	1537
728	4122	1532
729	4129	1527
730	4133	1521
731	4141	1516
732	4145	1510
733	4153	1505
734	4157	1499
735	4165	1494
736	4169	1487
737	4178	1483
738	4187	1478
739	4191	1472
740	4197	1467
741	4206	1462
742	4214	1457
743	4220	1452
744	4224	1446
745	4232	1441
746	4236	1434
747	4244	1430
748	4248	1423
749	4256	1418
750	4262	1413
751	4270	1408
752	4278	1403
753	4283	1397
754	4291	1392
755	4295	1386
756	4303	1381
757	4307	1375
758	4318	1371
759	4324	1365
760	4329	1359
761	4337	1354
762	4345	1349
763	4350	1343
764	4354	1337
765	4363	1332
766	4369	1327
767	4380	1323
768	4387	1318
769	4396	1313
770	4411	1310
771	4423	1306
772	4427	1300
773	4435	1294
774	4442	1289
775	4449	1284
776	4456	1278
777	4461	1272
778	4469	1268
779	4480	1263
780	4485	1257
781	4494	1253
782	4501	1247
783	4509	1242
784	4513	1236
785	4523	1231
786	4527	1225
787	4531	1219
788	4540	1214
789	4547	1208
790	4554	1203
791	4558	1197
792	4568	1192
793	4575	1187
794	4587	1182
795	4594	1177
796	4602	1172
797	4612	1167
798	4623	1163
799	4629	1157
800	4632	1150
801	4642	1146
802	4650	1140
803	4658	1135
804	4664	1129
805	4669	1123
806	4678	1118
807	4685	1113
808	4692	1107
809	4700	1102
810	4706	1096
811	4715	1091
812	4723	1086
813	4731	1081
814	4735	1075
815	4744	1069
816	4752	1064
817	4761	1059
818	4769	1054
819	4774	1048
820	4778	1041
821	4788	1036
822	4794	1031
823	4803	1025
824	4810	1020
825	4819	1015
826	4823	1009
827	4827	1002
828	4833	997
829	4840	991
830	4844	985
831	4847	978
832	4855	973
833	4858	967
834	4861	960
835	4868	955
836	4872	948
837	4877	942
838	4880	936
839	4884	930
840	4888	924
841	4897	918
842	4909	914
843	4912	907
844	4923	903
845	4926	896
846	4930	890
847	4933	884
848	4941	878
849	4946	872
850	4953	867
851	4957	861
852	4964	855
853	4973	850
854	4976	843
855	4979	837
856	5006	835
857	5009	829
858	5022	824
859	5026	818
860	5033	812
861	5053	809
862	5060	803
863	5075	798
864	5080	792
865	5084	786
866	5103	782
867	5112	777
868	5120	771
869	5123	765
870	5131	759
871	5138	754
872	5142	748
873	5148	742
874	5158	736
875	5160	730
876	5168	724
877	5176	719
878	5179	713
879	5190	707
880	5193	701
881	5198	695
882	5204	689
883	5211	683
884	5219	678
885	5227	672
886	5230	666
887	5236	660
888	5245	654
889	5249	648
890	5254	642
891	5262	637
892	5269	631
893	5274	625
894	5282	619
895	5285	613
896	5289	607
897	5297	601
898	5301	595
899	5306	589
900	5310	583
901	5322	578
902	5328	572
903	5333	566
904	5339	560
905	5348	554
906	5352	548
907	5360	543
908	5367	537
909	5374	531
910	5384	526
911	5391	520
912	5396	514
913	5402	508
914	5411	502
915	5414	496
916	5417	490
917	5425	484
918	5428	478
919	5432	472
920	5435	466
921	5439	460
922	5442	454
923	5450	448
924	5458	442
925	5461	436
926	5465	430
927	5472	424
928	5480	418
929	5483	412
930	5487	406
931	5491	400
932	5500	394
933	5503	388
934	5507	382
935	5511	376
936	5518	371
937	5525	365
938	5531	359
939	5537	353
940	5544	347
941	5549	341
942	5553	335
943	5561	329
944	5564	323
945	5569	317
946	5575	312
947	5578	306
948	5588	300
949	5593	294
950	5599	288
951	5606	282
952	5612	276
953	5616	270
954	5619	264
955	5622	258
956	5626	252
957	5630	246
958	5633	240
959	5637	234
960	5643	229
961	5649	223
962	5654	217
963	5658	211
964	5662	205
965	5665	199
966	5672	193
967	5675	187
968	5680	181
969	5687	175
970	5690	169
971	5694	164
972	5702	158
973	5708	152
974	5712	146
975	5715	140
976	5719	134
977	5723	128
978	5726	122
979	5729	116
980	5733	111
981	5737	105
982	5745	99
983	5749	93
984	5752	87
985	5756	81
986	5759	75
987	5763	70
988	5771	64
989	5780	58
990	5783	52
991	5791	46
992	5795	40
993	5802	35
994	5809	29
995	5812	23
996	5816	17
997	5825	11
998	5828	5
999	5836	0
