iter	Logloss
176	0.4447264843
177	0.4445503064
178	0.4443046202
179	0.4441090569
180	0.4439224881
181	0.443498645
182	0.4433384038
183	0.4430441441
184	0.4428361766
185	0.4426720097
186	0.4424193185
187	0.4422579818
188	0.4420612269
189	0.4418310143
190	0.4416412567
191	0.4414587849
192	0.4412979261
193	0.4411457215
194	0.4408840167
195	0.440684274
196	0.4404486078
197	0.4403363363
198	0.440215185
199	0.4400219301
200	0.4398017328
201	0.4396319385
202	0.4395294501
203	0.4393692207
204	0.4391094852
205	0.438844671
206	0.438636458
207	0.4384525204
208	0.4383312024
209	0.4381765931
210	0.4378194296
211	0.4375111459
212	0.4372971251
213	0.437077901
214	0.4369643413
215	0.4367154455
216	0.4363526197
217	0.4361785973
218	0.436030335
219	0.4358681322
220	0.4357393892
221	0.4355846273
222	0.4353865158
223	0.4352161077
224	0.4351308174
225	0.4349712026
226	0.4347001564
227	0.4345276406
228	0.4343243797
229	0.4341483015
230	0.4339834998
231	0.4336793584
232	0.4334021904
233	0.4332556389
234	0.4331024663
235	0.4329839799
236	0.432794575
237	0.4327349623
238	0.432467194
239	0.432180552
240	0.4319989795
241	0.4317920222
242	0.4315941632
243	0.4314523731
244	0.4312943271
245	0.4311325843
246	0.4309067446
247	0.4307211372
248	0.4305869611
249	0.4304613206
250	0.4302548668
251	0.4300177165
252	0.4298662093
253	0.429714874
254	0.4295536815
255	0.4294109824
256	0.4290956353
257	0.428922376
258	0.4287243984
259	0.4286102715
260	0.4284044109
261	0.428164197
262	0.4279365825
263	0.4276777743
264	0.4275253539
265	0.4272612671
266	0.4271649216
267	0.426966309
268	0.4267587604
269	0.4266586264
270	0.4264769007
271	0.4263127151
272	0.4261064991
273	0.4260095554
274	0.4258860406
275	0.4257528399
276	0.4256146163
277	0.4254369573
278	0.425349765
279	0.4251287583
280	0.4249898877
281	0.4246991803
282	0.4243949323
283	0.4242017566
284	0.4240540104
285	0.4238697858
286	0.4236691368
287	0.4234501793
288	0.4232971078
289	0.4231052709
290	0.4229583775
291	0.4227309668
292	0.4225049012
293	0.4222572407
294	0.4221152593
295	0.4218957243
296	0.4216235836
297	0.4214038872
298	0.4211718094
299	0.4209618765
300	0.4207762166
301	0.420660457
302	0.4203864936
303	0.4202971107
304	0.4199769484
305	0.4198552865
306	0.4196567895
307	0.4193874455
308	0.4191713341
309	0.4190944209
310	0.4188938351
311	0.4187647058
312	0.4185119976
313	0.4183851135
314	0.4181926793
315	0.4180526783
316	0.4179467419
317	0.4176773738
318	0.4175572432
319	0.4174027893
320	0.4172429062
321	0.4171650601
322	0.4169823873
323	0.4168768323
324	0.4167381889
325	0.4165222697
326	0.4163990799
327	0.4161443071
328	0.416006594
329	0.4158548429
330	0.4157208419
331	0.4155841888
332	0.4154053652
333	0.4153117104
334	0.4152002726
335	0.4149945076
336	0.4148033417
337	0.4147375706
338	0.4146071117
339	0.4144417322
340	0.4141824777
341	0.414010579
342	0.4138331341
343	0.4137120368
344	0.4133555738
345	0.4132562234
346	0.4131553967
347	0.4129250973
348	0.4126522564
349	0.4125249727
350	0.4124087056
351	0.4121459155
352	0.4120108841
353	0.4118055467
354	0.4117028136
355	0.411566177
356	0.4114358989
357	0.4112476677
358	0.411143867
359	0.4110118617
360	0.4109138089
361	0.4107288946
362	0.4106347141
363	0.4104466639
364	0.4103172057
365	0.4101655331
366	0.4100203977
367	0.4098986984
368	0.4097728706
369	0.4095400117
370	0.4094053082
371	0.4093380573
372	0.40920544
373	0.408983013
374	0.4088025464
375	0.4086308838
376	0.4084498508
377	0.4082803007
378	0.408122489
379	0.4079721953
380	0.4077678028
381	0.4076106691
382	0.407452145
383	0.4072288714
384	0.4070108425
385	0.4068397989
386	0.4067262925
387	0.4066065964
388	0.4064987129
389	0.4062936513
390	0.4061578158
391	0.4060039776
392	0.4059162393
393	0.4057346189
394	0.4055824446
395	0.4054643176
396	0.4053786836
397	0.4052261007
398	0.4051038077
399	0.4049799268
400	0.4048019041
401	0.4046346921
402	0.4044517117
403	0.4043496697
404	0.4042089274
405	0.4041182152
406	0.4039926971
407	0.4038737087
408	0.4037595991
409	0.4036061458
410	0.4035165575
411	0.4033726396
412	0.4031786868
413	0.4030370368
414	0.4028705805
415	0.40277572
416	0.4026050496
417	0.4023734014
418	0.4021641823
419	0.4020576165
420	0.4019291768
421	0.4018353828
422	0.4016282842
423	0.4014667271
424	0.4012159775
425	0.4010220274
426	0.4008433758
427	0.4007318316
428	0.4005794616
429	0.4003939254
430	0.4002652174
431	0.3999983892
432	0.3998324274
433	0.3996336238
434	0.399508055
435	0.3992899192
436	0.399178359
437	0.3990467827
438	0.3988920092
439	0.3987490583
440	0.3985821658
441	0.3984825033
442	0.3983511274
443	0.3982211
444	0.3980985247
445	0.3979980776
446	0.3978700692
447	0.3977403549
448	0.3976686808
449	0.3975059367
450	0.3972499604
451	0.3970536168
452	0.3968610792
453	0.3967176431
454	0.3965181608
455	0.3963299339
456	0.3962491654
457	0.3960893632
458	0.3959646786
459	0.3958676201
460	0.3957549116
461	0.3955066538
462	0.3952742798
463	0.3951425647
464	0.3949562036
465	0.3948470596
466	0.3946253692
467	0.3945058768
468	0.3944142275
469	0.3942663046
470	0.3941092684
471	0.3940255695
472	0.3938855147
473	0.3937613557
474	0.3935719127
475	0.3933433788
476	0.3932176018
477	0.3929887855
478	0.3927687733
479	0.3926159911
480	0.3924549853
481	0.3922627146
482	0.3921062397
483	0.3920320131
484	0.3918035075
485	0.3916293982
486	0.3914147285
487	0.3912847591
488	0.391112378
489	0.3910113301
490	0.390793616
491	0.3906838691
492	0.3906047123
493	0.3905186055
494	0.3903425919
495	0.3902087834
496	0.390034984
497	0.3899152649
498	0.3897494822
499	0.3896384608
500	0.3895006597
501	0.3893918358
502	0.3892381458
503	0.3890842406
504	0.3889330828
505	0.3887353581
506	0.3886158281
507	0.3885139223
508	0.3882984643
509	0.3881088374
510	0.3880530556
511	0.3878596787
512	0.3876795133
513	0.3875319654
514	0.3873166247
515	0.3871443293
516	0.3869771732
517	0.3867895004
518	0.3866465795
519	0.3864447486
520	0.3863250064
521	0.3862406112
522	0.3860365177
523	0.3859416663
524	0.3858194874
525	0.3856067192
526	0.38544122
527	0.385263005
528	0.385053658
529	0.3849423501
530	0.3848717019
531	0.3847374036
532	0.3845688409
533	0.384470429
534	0.3843018239
535	0.38415283
536	0.3839699696
537	0.3837759154
538	0.3836370083
539	0.3834740797
540	0.3833024051
541	0.3831673904
542	0.3830151373
543	0.3828780817
544	0.3827191718
545	0.3825362925
546	0.3824272138
547	0.3822519491
548	0.3820860834
549	0.3819258898
550	0.3817832257
551	0.3817138221
552	0.3815958751
553	0.3814275031
554	0.3812753173
555	0.3810477094
556	0.3809463324
557	0.3808651418
558	0.3807294974
559	0.3805886835
560	0.380423019
561	0.3803309586
562	0.3801998595
563	0.3800610175
564	0.3799205975
565	0.3798413791
566	0.3796538564
567	0.3795658167
568	0.3793996122
569	0.3793043761
570	0.3791840954
571	0.3790170465
572	0.3788893641
573	0.3787203609
574	0.3786099071
575	0.3784503773
576	0.3783730011
577	0.3782238915
578	0.3780141893
579	0.3778563451
580	0.3777427868
581	0.3775919752
582	0.3774360748
583	0.3773195021
584	0.3771845502
585	0.3770218198
586	0.3768797625
587	0.3767653107
588	0.3766047377
589	0.376434805
590	0.3762566255
591	0.3761791887
592	0.3760389912
593	0.3759279125
594	0.3756775938
595	0.3755205305
596	0.3753814199
597	0.3752835591
598	0.3751615558
599	0.3750073618
600	0.3748987607
601	0.3748271209
602	0.3747263154
603	0.374586902
604	0.3744700268
605	0.3743557081
606	0.3742312582
607	0.3740215156
608	0.373888743
609	0.3738205347
610	0.3737099684
611	0.3735990243
612	0.373513167
613	0.3733851291
614	0.3732882573
615	0.373122557
616	0.3729372781
617	0.3728243724
618	0.3726315901
619	0.3724426407
620	0.3721852524
621	0.3720190263
622	0.3718402619
623	0.3717286825
624	0.3715720583
625	0.3714603087
626	0.3712598017
627	0.3710658705
628	0.3708790068
629	0.3707247973
630	0.3705901376
631	0.3704596709
632	0.3703240291
633	0.3701578001
634	0.3700261832
635	0.3698519158
636	0.3696866006
637	0.3695728382
638	0.3694224993
639	0.3692765857
640	0.3690441166
641	0.3689432612
642	0.3688227662
643	0.3686810794
644	0.3685195841
645	0.3683528657
646	0.3682115179
647	0.3679948724
648	0.3678186813
649	0.3677493263
650	0.3676060659
651	0.3674988296
652	0.3672986308
653	0.3671519889
654	0.3670282976
655	0.3668503081
656	0.3667238267
657	0.3666425484
658	0.3665186322
659	0.3663392474
660	0.3662348579
661	0.3661155292
662	0.3660541477
663	0.3659563381
664	0.3658607056
665	0.3657222888
666	0.3655513113
667	0.3653842138
668	0.3652855957
669	0.3651453623
670	0.3650095526
671	0.3648843349
672	0.3647835875
673	0.3646619281
674	0.36452604
675	0.3643535117
676	0.3642846376
677	0.3641610056
678	0.3639901558
679	0.3637894958
680	0.3637192419
681	0.3636189202
682	0.3635067289
683	0.3633685041
684	0.3632134815
685	0.3630559333
686	0.3629618651
687	0.3628265305
688	0.3626502662
689	0.3625216651
690	0.3624518806
691	0.3623175514
692	0.3622182591
693	0.3621270526
694	0.3620251207
695	0.3619062646
696	0.3617254583
697	0.3615960261
698	0.3614899426
699	0.3613510184
700	0.3612852004
701	0.3611722195
702	0.3610614162
703	0.3609760455
704	0.3608182522
705	0.3606916143
706	0.3605068729
707	0.360419565
708	0.3603452517
709	0.3602351149
710	0.3601270456
711	0.3600497478
712	0.3599985903
713	0.359854105
714	0.3597286782
715	0.3595668778
716	0.3594668505
717	0.3593641123
718	0.359176172
719	0.3590770472
720	0.3589868905
721	0.3587867737
722	0.3586656469
723	0.3584325721
724	0.3583350779
725	0.3581437101
726	0.3580274918
727	0.3579181768
728	0.3578120568
729	0.3577140048
730	0.3575874311
731	0.3574830929
732	0.3574284749
733	0.3572130872
734	0.3570363601
735	0.356971287
736	0.3568508462
737	0.3567227781
738	0.3565905533
739	0.3563352351
740	0.3561917745
741	0.3560521671
742	0.3559602127
743	0.3558252612
744	0.3556894914
745	0.3555869908
746	0.3554555133
747	0.3553579052
748	0.3552167667
749	0.3550820434
750	0.3549641943
751	0.3548653361
752	0.3547514883
753	0.3546952738
754	0.3545032434
755	0.3543746988
756	0.3543120795
757	0.3541636424
758	0.3540877939
759	0.3539512867
760	0.353791711
761	0.3536548752
762	0.3535403277
763	0.3534577974
764	0.353403596
765	0.353237855
766	0.3531304957
767	0.3530069461
768	0.3529595951
769	0.3528155065
770	0.3526544726
771	0.3525394496
772	0.3524018103
773	0.3521847786
774	0.3520996389
775	0.3519851105
776	0.3518455114
777	0.351748836
778	0.3516149464
779	0.351485761
780	0.3513979171
781	0.3512309762
782	0.351096516
783	0.3509952585
784	0.3508325579
785	0.3507361691
786	0.3505753081
787	0.3504145423
788	0.3502559714
789	0.3501375507
790	0.3499878503
791	0.3498637886
792	0.349802114
793	0.3497047804
794	0.3496185525
795	0.3495299677
796	0.3494017354
797	0.3492860593
798	0.3492021468
799	0.3490815702
800	0.3489733423
801	0.3488891711
802	0.3487655002
803	0.3486468761
804	0.3485275537
805	0.3484218755
806	0.3482794662
807	0.3482294104
808	0.3481187908
809	0.3480129459
810	0.3478987164
811	0.3477843933
812	0.3475662668
813	0.3474554636
814	0.3473428419
815	0.3472031222
816	0.3470592467
817	0.3468849634
818	0.3467732168
819	0.3466559989
820	0.3465863746
821	0.3464887146
822	0.3462653641
823	0.3461356676
824	0.3459808137
825	0.3458579551
826	0.3457035353
827	0.345589001
828	0.3454733096
829	0.3453153496
830	0.3451982838
831	0.3449922239
832	0.3448635791
833	0.344787285
834	0.3446634549
835	0.3445551426
836	0.3444884825
837	0.344419641
838	0.3442927858
839	0.3441975995
840	0.3440726777
841	0.3438627606
842	0.3437063142
843	0.3435326756
844	0.3434466522
845	0.3433073169
846	0.3432041537
847	0.3431126292
848	0.3429901266
849	0.3428401593
850	0.3427115763
851	0.3425829153
852	0.3424704177
853	0.3422543811
854	0.3421599066
855	0.3419995025
856	0.3419252099
857	0.3416937359
858	0.3415932269
859	0.3414496023
860	0.3413786478
861	0.3412994955
862	0.3412299712
863	0.3411493788
864	0.3410514277
865	0.3408979612
866	0.3407950366
867	0.3406393682
868	0.340521257
869	0.3404762033
870	0.3404328237
871	0.3403634168
872	0.3402112867
873	0.3400632959
874	0.3399653213
875	0.3398549227
876	0.3397373898
877	0.3396547002
878	0.3396009654
879	0.3394478857
880	0.3393012284
881	0.3392004992
882	0.3390884806
883	0.3389647255
884	0.3387590158
885	0.3386838131
886	0.3385377702
887	0.3384292561
888	0.3383177041
889	0.3382186011
890	0.3380998867
891	0.3379908204
892	0.3379190734
893	0.3378290218
894	0.3377098061
895	0.337538204
896	0.3374425927
897	0.3373632856
898	0.3372206383
899	0.3371200354
900	0.3370352017
901	0.3368979967
902	0.3367692643
903	0.336654536
904	0.3365863493
905	0.336483754
906	0.3364074369
907	0.3362841547
908	0.3361058026
909	0.3360148809
910	0.3358119934
911	0.3357241022
912	0.335626264
913	0.3355027316
914	0.3354159626
915	0.3352759053
916	0.3352078088
917	0.3349978063
918	0.3347967995
919	0.3347276838
920	0.3346196626
921	0.3344957034
922	0.3343314347
923	0.3342264102
924	0.3341256767
925	0.3340222794
926	0.33391643
927	0.3338216695
928	0.3337240011
929	0.3336027398
930	0.3334939815
931	0.3333490314
932	0.3331834705
933	0.3331170895
934	0.3329580163
935	0.3328529116
936	0.3326506267
937	0.3325245985
938	0.332382005
939	0.3322611952
940	0.3322120481
941	0.3321290385
942	0.3320572542
943	0.3319973899
944	0.3318985351
945	0.3317382
946	0.3315305761
947	0.3314255958
948	0.3312874747
949	0.3311980084
950	0.3311221663
951	0.3310374299
952	0.3309487153
953	0.3308389502
954	0.3307602399
955	0.3306233819
956	0.3304891448
957	0.3303319807
958	0.3301401482
959	0.330023048
960	0.3299349103
961	0.3297287819
962	0.3296148596
963	0.3294495451
964	0.3292858323
965	0.329196692
966	0.3290752385
967	0.3290158611
968	0.3288962752
969	0.328820067
970	0.3286897356
971	0.3286019596
972	0.3285011901
973	0.3283885934
974	0.3282576339
975	0.3280661384
976	0.3278331196
977	0.3277280571
978	0.3276299059
979	0.3274765414
980	0.3273464175
981	0.3272536601
982	0.3271173068
983	0.3269989299
984	0.3269026971
985	0.3266972846
986	0.3265102737
987	0.3264321045
988	0.3263518157
989	0.3262608326
990	0.3261588265
991	0.3260405844
992	0.32594158
993	0.3257939485
994	0.3257125138
995	0.3256092761
996	0.3255272882
997	0.325367276
998	0.3252626413
999	0.3251765141
